Nazwa,ID,Fabryka,Pakowanie,Waga Paczki,Waga Jednostki,Cena katalogowa,Cena zakupu,Cena Detal Fabryka,Cena Detal Plac,Cena Wykonawcy Fabryka,Cena Wykonawcy Plac,Cena Hurt Fabryka,Cena Hurt Plac,Czy Kurier,Cena Kurier,Towar Niedostępny,Przewidywany czas dostępnosci,Uwagi,Sprzedaz jednostkowa,Szerokosc,Na Promocji,Na Palecie,Czy Koszt Sprzedazy,wpid
"Kora złota 1t. - 20-40",20780,GARDENSTONES,1,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,0
"Kora złota 1t. - 40-80",20781,GARDENSTONES,1,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,0
"Spaghetti 1t. - &gt",20782,GARDENSTONES,1,1.2,1.2,2872.36,2039.37,2651.2,2734.7,2386.1,2469.6,2243.4,2326.9,,0,,2021-12-23 00:00:00,,0,0,,1,,24213
"Spaghetti 1t. - 100-200",20783,GARDENSTONES,1,1.2,1.2,2726.1,1935.53,2516.2,2599.7,2264.6,2348.1,2129.1,2212.6,,0,,2021-12-23 00:00:00,,0,0,,1,,24214
"Spaghetti 1t. - 200-400",20784,GARDENSTONES,1,1.2,1.2,2726.1,1935.53,2516.2,2599.7,2264.6,2348.1,2129.1,2212.6,,0,,2021-12-23 00:00:00,,0,0,,1,,24215
"Filipino 1t. - 200-400",20785,GARDENSTONES,1,1.2,1.2,7398.84,5253.18,6829.2,6912.7,6146.3,6229.8,5778.5,5862,,0,,2021-12-23 00:00:00,,0,0,,1,,24216
"Filipino 1t. - 400-600",20786,GARDENSTONES,1,1.2,1.2,7398.84,5253.18,6829.2,6912.7,6146.3,6229.8,5778.5,5862,,0,,2021-12-23 00:00:00,,0,0,,1,,24217
"Bianco Carrara 25kg. - 12-16",20787,GARDENSTONES,48,1.2,0.025,25.52,18.12,23.6,25.4,21.3,23.1,20,21.8,,0,,2021-12-23 00:00:00,,0,0,,1,,24218
"Bianco Carrara 25kg. - 16-22",20788,GARDENSTONES,48,1.2,0.025,25.52,18.12,23.6,25.4,21.3,23.1,20,21.8,,0,,2021-12-23 00:00:00,,0,0,,1,,24219
"White Angel 25kg. - 10-15",20789,GARDENSTONES,48,1.2,0.025,28.34,20.12,26.2,28,23.6,25.4,22.2,24,,0,,2021-12-23 00:00:00,,0,0,,1,,24220
"White Angel 25kg. - 20-40",20790,GARDENSTONES,48,1.2,0.025,31.11,22.09,28.8,30.6,25.9,27.7,24.3,26.1,,0,,2021-12-23 00:00:00,,0,0,,1,,24251
"Bardiglio 25kg. - 12-16",20791,GARDENSTONES,48,1.2,0.025,34.4,24.43,31.8,33.6,28.6,30.4,26.9,28.7,,0,,2021-12-23 00:00:00,,0,0,,1,,24222
"Bardiglio 25kg. - 16-22",20792,GARDENSTONES,48,1.2,0.025,34.4,24.43,31.8,33.6,28.6,30.4,26.9,28.7,,0,,2021-12-23 00:00:00,,0,0,,1,,24223
"Kalcyt 25kg. - 16-32",20793,GARDENSTONES,48,1.2,0.025,15.6,11.07,14.4,16.2,13,14.8,12.2,14,,0,,2021-12-23 00:00:00,,0,0,,1,,24224
"Kalcyt 25kg. - 32-63",20794,GARDENSTONES,48,1.2,0.025,15.6,11.07,14.4,16.2,13,14.8,12.2,14,,0,,2021-12-23 00:00:00,,0,0,,1,,24225
"Kalcyt 25kg. - 8-16",20795,GARDENSTONES,48,1.2,0.025,15.6,11.07,14.4,16.2,13,14.8,12.2,14,,0,,2021-12-23 00:00:00,,0,0,,1,,24226
"Granit Szary 25kg. - 16-22",20796,GARDENSTONES,48,1.2,0.025,10.37,7.36,9.6,11.4,8.7,10.5,8.1,9.9,,0,,2021-12-23 00:00:00,,0,0,,1,,24227
"Granit Szary 25kg. - 8-16",20797,GARDENSTONES,48,1.2,0.025,10.37,7.36,9.6,11.4,8.7,10.5,8.1,9.9,,0,,2021-12-23 00:00:00,,0,0,,1,,24228
"Giallo Siena 25kg. - 12-16",20798,GARDENSTONES,48,1.2,0.025,36.4,25.84,33.6,35.4,30.3,32.1,28.5,30.3,,0,,2021-12-23 00:00:00,,0,0,,1,,24229
"Giallo Siena 25kg. - 16-22",20799,GARDENSTONES,48,1.2,0.025,36.4,25.84,33.6,35.4,30.3,32.1,28.5,30.3,,0,,2021-12-23 00:00:00,,0,0,,1,,24230
"Rosso Verona 25kg. - 12-16",20800,GARDENSTONES,48,1.2,0.025,28.45,20.2,26.3,28.1,23.7,25.5,22.3,24.1,,0,,2021-12-23 00:00:00,,0,0,,1,,24231
"Rosso Verona 25kg. - 16-22",20801,GARDENSTONES,48,1.2,0.025,28.45,20.2,26.3,28.1,23.7,25.5,22.3,24.1,,0,,2021-12-23 00:00:00,,0,0,,1,,24232
"Nero Ebano 25kg. - 12-16",20802,GARDENSTONES,48,1.2,0.025,28.15,19.99,26,27.8,23.4,25.2,22,23.8,,0,,2021-12-23 00:00:00,,0,0,,1,,24233
"Nero Ebano 25kg. - 16-22",20803,GARDENSTONES,48,1.2,0.025,28.15,19.99,26,27.8,23.4,25.2,22,23.8,,0,,2021-12-23 00:00:00,,0,0,,1,,24234
"WD słupek - 223x20",20804,GARDENSTONES,1,1,1,114.39,114.39,148.8,232.3,133.9,217.4,125.9,209.4,,0,,2021-12-23 00:00:00,,0,0,,,,24235
"WD słupek - 243x20",20805,GARDENSTONES,1,1,1,132.84,132.84,172.7,256.2,155.5,239,146.2,229.7,,0,,2021-12-23 00:00:00,,0,0,,,,24236
"WD system - 163x250x20, 1 słupek",20806,GARDENSTONES,1,1,1,744.15,744.15,967.4,1050.9,870.7,954.2,818.6,902.1,,0,,2021-12-23 00:00:00,,0,0,,,,24237
"WD system - 163x250x20, 2 słupki",20807,GARDENSTONES,1,1,1,816.72,816.72,1061.8,1145.3,955.6,1039.1,898.4,981.9,,0,,2021-12-23 00:00:00,,0,0,,,,24238
"WD system - 183x250x20, 1 słupek",20808,GARDENSTONES,1,1,1,813.03,813.03,1057,1140.5,951.3,1034.8,894.4,977.9,,0,,2021-12-23 00:00:00,,0,0,,,,24239
"WD system - 183x250x20, 2 słupki",20809,GARDENSTONES,1,1,1,896.67,896.67,1165.7,1249.2,1049.2,1132.7,986.4,1069.9,,0,,2021-12-23 00:00:00,,0,0,,,,24240
"WD siatka - 163x250",20810,GARDENSTONES,1,1,1,265.68,265.68,345.4,428.9,310.9,394.4,292.3,375.8,,0,,2021-12-23 00:00:00,,0,0,,,,24241
"WD siatka - 183x250",20811,GARDENSTONES,1,1,1,287.82,287.82,374.2,457.7,336.8,420.3,316.7,400.2,,0,,2021-12-23 00:00:00,,0,0,,,,24242
"Koraota 25kg. - 20-40",20812,GARDENSTONES,1,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,0
"Koraota 25kg. - 40-80",20813,GARDENSTONES,1,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,0
"Rosso Verona 25kg. - 15-25",20814,GARDENSTONES,48,1.2,0.025,43.58,30.94,40.3,42.1,36.2,38,34.1,35.9,,0,,2021-12-23 00:00:00,,0,0,,1,,24245
"Rosso Verona 25kg. - 25-40",20815,GARDENSTONES,48,1.2,0.025,43.58,30.94,40.3,42.1,36.2,38,34.1,35.9,,0,,2021-12-23 00:00:00,,0,0,,1,,24246
"Nero Ebano 25kg. - 15-25",20816,GARDENSTONES,48,1.2,0.025,37.8,26.84,34.9,36.7,31.5,33.3,29.6,31.4,,0,,2021-12-23 00:00:00,,0,0,,1,,24247
"Nero Ebano 25kg. - 25-40",20817,GARDENSTONES,48,1.2,0.025,37.8,26.84,34.9,36.7,31.5,33.3,29.6,31.4,,0,,2021-12-23 00:00:00,,0,0,,1,,24248
"Nero Ebano 25kg. - 40-60",20818,GARDENSTONES,48,1.2,0.025,37.8,26.84,34.9,36.7,31.5,33.3,29.6,31.4,,0,,2021-12-23 00:00:00,,0,0,,1,,24249
"White Angel 25kg. - 10-20",20819,GARDENSTONES,48,1.2,0.025,39.93,28.35,36.9,38.7,33.2,35,31.2,33,,0,,2021-12-23 00:00:00,,0,0,,1,,24250
"White Angel 25kg. - 20-40",20820,GARDENSTONES,48,0,0,39.93,28.35,36.9,38.7,33.2,35,31.2,33,,0,,2021-12-23 00:00:00,,0,0,,1,,24251
"Paloma 25kg. - 16-22",20821,GARDENSTONES,48,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,24252
"Paloma 25kg. - 20-40",20822,GARDENSTONES,48,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,24253
"Natural 25kg. - 16-22",20823,GARDENSTONES,48,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,24254
"Natural 25kg. - 20-40",20824,GARDENSTONES,48,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,24255
"Kora Kamienna 25kg. - 16-32",20825,GARDENSTONES,48,1.2,0.025,13.14,9.33,12.2,14,11,12.8,10.3,12.1,,0,,2021-12-23 00:00:00,,0,0,,1,,24256
"Kora Kamienna 25kg. - 32-63",20826,GARDENSTONES,48,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,24257
"Koraota 25kg. - 16-32",20827,GARDENSTONES,48,1.2,0.025,15.35,10.9,14.2,16,12.8,14.6,12,13.8,,0,,2021-12-23 00:00:00,,0,0,,1,,0
"Koraota 25kg. - 32-63",20828,GARDENSTONES,48,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,0
"Kora Antracytowa 25kg. - 16-40",20829,GARDENSTONES,48,1.2,0.025,12.47,8.86,11.6,13.4,10.4,12.2,9.8,11.6,,0,,2021-12-23 00:00:00,,0,0,,1,,24261
"Kora Antracytowa 25kg. - 8-16",20830,GARDENSTONES,48,1.2,0.025,11.84,8.41,11,12.8,9.9,11.7,9.3,11.1,,0,,2021-12-23 00:00:00,,0,0,,1,,24262
"Koraota 1t. - 16-32",20831,GARDENSTONES,1,1.2,1.2,426.97,303.15,394.1,477.6,354.7,438.2,333.5,417,,0,,2021-12-23 00:00:00,,0,0,,1,,0
"Koraota 1t. - 32-64",20832,GARDENSTONES,1,1.2,1.2,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,0
"Kora Antracytowa 1t. - 16-40",20833,GARDENSTONES,1,1.2,1.2,311.99,221.51,288,371.5,259.2,342.7,243.7,327.2,,0,,2021-12-23 00:00:00,,0,0,,1,,24265
"Kora Antracytowa 1t. - 40-80",20834,GARDENSTONES,1,1.2,1.2,311.99,221.51,288,371.5,259.2,342.7,243.7,327.2,,0,,2021-12-23 00:00:00,,0,0,,1,,24266
"Kora Antracytowa 1t. - 8-16",20835,GARDENSTONES,1,1.2,1.2,287.02,203.78,265,348.5,238.5,322,224.2,307.7,,0,,2021-12-23 00:00:00,,0,0,,1,,24267
"Nero Ebano 1t. - 12-16",20836,GARDENSTONES,1,1.2,1.2,939.26,666.88,867,950.5,780.3,863.8,733.6,817.1,,0,,2021-12-23 00:00:00,,0,0,,1,,24268
"Nero Ebano 1t. - 16-22",20837,GARDENSTONES,1,1.2,1.2,939.26,666.88,867,950.5,780.3,863.8,733.6,817.1,,0,,2021-12-23 00:00:00,,0,0,,1,,24269
"Rosso Verona 1t. - 12-16",20838,GARDENSTONES,1,1.2,1.2,951.1,675.28,877.9,961.4,790.1,873.6,742.9,826.4,,0,,2021-12-23 00:00:00,,0,0,,1,,24270
"Rosso Verona 1t. - 16-22",20839,GARDENSTONES,1,1.2,1.2,951.1,675.28,877.9,961.4,790.1,873.6,742.9,826.4,,0,,2021-12-23 00:00:00,,0,0,,1,,24271
"Giallo Siena 1t. - 12-16",20840,GARDENSTONES,1,1.2,1.2,1269.05,901.03,1171.4,1254.9,1054.3,1137.8,991.2,1074.7,,0,,2021-12-23 00:00:00,,0,0,,1,,24272
"Giallo Siena 1t. - 16-22",20841,GARDENSTONES,1,1.2,1.2,1269.05,901.03,1171.4,1254.9,1054.3,1137.8,991.2,1074.7,,0,,2021-12-23 00:00:00,,0,0,,1,,24273
"Granit Szary 1t. - 16-22",20842,GARDENSTONES,1,1.2,1.2,227.55,161.56,210.1,293.6,189.1,272.6,177.8,261.3,,0,,2021-12-23 00:00:00,,0,0,,1,,24274
"Granit Szary 1t. - 8-16",20843,GARDENSTONES,1,1.2,1.2,227.55,161.56,210.1,293.6,189.1,272.6,177.8,261.3,,0,,2021-12-23 00:00:00,,0,0,,1,,24275
"Grigio 1t. - 16-22",20844,GARDENSTONES,1,1.2,1.2,1025.23,727.91,946.3,1029.8,851.7,935.2,800.8,884.3,,0,,2021-12-23 00:00:00,,0,0,,1,,24276
"Grigio 1t. - 8-16",20845,GARDENSTONES,1,1.2,1.2,1025.23,727.91,946.3,1029.8,851.7,935.2,800.8,884.3,,0,,2021-12-23 00:00:00,,0,0,,1,,24277
"Kalcyt 1t. - 16-32",20846,GARDENSTONES,1,1.2,1.2,436.96,310.24,403.4,486.9,363,446.5,341.3,424.8,,0,,2021-12-23 00:00:00,,0,0,,1,,24278
"Kalcyt 1t. - 32-63",20847,GARDENSTONES,1,1.2,1.2,436.96,310.24,403.4,486.9,363,446.5,341.3,424.8,,0,,2021-12-23 00:00:00,,0,0,,1,,24279
"Kalcyt 1t. - 8-16",20848,GARDENSTONES,1,1.2,1.2,436.96,310.24,403.4,486.9,363,446.5,341.3,424.8,,0,,2021-12-23 00:00:00,,0,0,,1,,24280
"Bardiglio 1t. - 12-16",20849,GARDENSTONES,1,1.2,1.2,1189.03,844.21,1097.5,1181,987.8,1071.3,928.7,1012.2,,0,,2021-12-23 00:00:00,,0,0,,1,,24281
"Bardiglio 1t. - 16-22",20850,GARDENSTONES,1,1.2,1.2,1189.03,844.21,1097.5,1181,987.8,1071.3,928.7,1012.2,,0,,2021-12-23 00:00:00,,0,0,,1,,24282
"Bianco Carrara 1t. - 12-16",20851,GARDENSTONES,1,1.2,1.2,833.94,592.1,769.8,853.3,692.8,776.3,651.4,734.9,,0,,2021-12-23 00:00:00,,0,0,,1,,24283
"Bianco Carrara 1t. - 16-22",20852,GARDENSTONES,1,1.2,1.2,833.94,592.1,769.8,853.3,692.8,776.3,651.4,734.9,,0,,2021-12-23 00:00:00,,0,0,,1,,24284
"White Angel 1t. - 10-15",20853,GARDENSTONES,1,1.2,1.2,946.45,671.98,873.6,957.1,786.3,869.8,739.2,822.7,,0,,2021-12-23 00:00:00,,0,0,,1,,24285
"White Angel 1t. - 20-40",20854,GARDENSTONES,1,1.2,1.2,1057.27,750.66,975.9,1059.4,878.3,961.8,825.8,909.3,,0,,2021-12-23 00:00:00,,0,0,,1,,24314
"Arctic Green 1t. - 20-40",20855,GARDENSTONES,1,1.2,1.2,8651.76,6142.75,7985.6,8069.1,7187.1,7270.6,6757.1,6840.6,,0,,2021-12-23 00:00:00,,0,0,,1,,24287
"Arctic Green 1t. - 40-140",20856,GARDENSTONES,1,1.2,1.2,10484.22,7443.8,9677,9760.5,8709.3,8792.8,8188.2,8271.7,,0,,2021-12-23 00:00:00,,0,0,,1,,24288
"Granit 1t. - 100-150",20857,GARDENSTONES,1,1.2,1.2,582.04,413.25,537.3,620.8,483.6,567.1,454.6,538.1,,0,,2021-12-23 00:00:00,,0,0,,1,,24289
"Granit 1t. - 150-350",20858,GARDENSTONES,1,1.2,1.2,395.25,280.63,364.9,448.4,328.4,411.9,308.7,392.2,,0,,2021-12-23 00:00:00,,0,0,,1,,24290
"Onyx 1t. - 100-300",20859,GARDENSTONES,1,1.2,1.2,2955.15,2098.16,2727.7,2811.2,2454.9,2538.4,2308,2391.5,,0,,2021-12-23 00:00:00,,0,0,,1,,24291
"Onyx 1t. - 50-100",20860,GARDENSTONES,1,1.2,1.2,2955.15,2098.16,2727.7,2811.2,2454.9,2538.4,2308,2391.5,,0,,2021-12-23 00:00:00,,0,0,,1,,24292
"Rainbow 1t. - 100-300",20861,GARDENSTONES,1,1.2,1.2,2606.05,1850.3,2405.4,2488.9,2164.9,2248.4,2035.4,2118.9,,0,,2021-12-23 00:00:00,,0,0,,1,,24293
"Rainbow 1t. - 50-100",20862,GARDENSTONES,1,1.2,1.2,2606.05,1850.3,2405.4,2488.9,2164.9,2248.4,2035.4,2118.9,,0,,2021-12-23 00:00:00,,0,0,,1,,24294
"Riviera 1t. - 100-300",20863,GARDENSTONES,1,1.2,1.2,2647.44,1879.68,2443.6,2527.1,2199.3,2282.8,2067.7,2151.2,,0,,2021-12-23 00:00:00,,0,0,,1,,24295
"Riviera 1t. - 50-100",20864,GARDENSTONES,1,1.2,1.2,2647.44,1879.68,2443.6,2527.1,2199.3,2282.8,2067.7,2151.2,,0,,2021-12-23 00:00:00,,0,0,,1,,24296
"Black Angel 1t. - 100-300",20865,GARDENSTONES,1,1.2,1.2,2487.38,1766.04,2295.9,2379.4,2066.3,2149.8,1942.7,2026.2,,0,,2021-12-23 00:00:00,,0,0,,1,,24297
"Black Angel 1t. - 50-100",20866,GARDENSTONES,1,1.2,1.2,2487.38,1766.04,2295.9,2379.4,2066.3,2149.8,1942.7,2026.2,,0,,2021-12-23 00:00:00,,0,0,,1,,24298
"White Silver Flat 1t. - 60-80",20867,GARDENSTONES,1,1.2,1.2,2312.13,1641.61,2134.1,2217.6,1920.7,2004.2,1805.8,1889.3,,0,,2021-12-23 00:00:00,,0,0,,1,,24304
"White Silver Flat 1t. - 80-120",20868,GARDENSTONES,1,1.2,1.2,2312.13,1641.61,2134.1,2217.6,1920.7,2004.2,1805.8,1889.3,,0,,2021-12-23 00:00:00,,0,0,,1,,24305
"Green Angel 1t. - 100-300",20869,GARDENSTONES,1,1.2,1.2,2487.38,1766.04,2295.9,2379.4,2066.3,2149.8,1942.7,2026.2,,0,,2021-12-23 00:00:00,,0,0,,1,,24301
"Green Angel 1t. - 50-100",20870,GARDENSTONES,1,1.2,1.2,2487.38,1766.04,2295.9,2379.4,2066.3,2149.8,1942.7,2026.2,,0,,2021-12-23 00:00:00,,0,0,,1,,24302
"White Silver Flat 1t. - 120-250",20871,GARDENSTONES,1,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,24303
"White Silver Flat 1t. - 60-80",20872,GARDENSTONES,1,1.2,1.2,2312.13,1641.61,2134.1,2217.6,1920.7,2004.2,1805.8,1889.3,,0,,2021-12-23 00:00:00,,0,0,,1,,24304
"White Silver Flat 1t. - 80-120",20873,GARDENSTONES,1,1.2,1.2,2312.13,1641.61,2134.1,2217.6,1920.7,2004.2,1805.8,1889.3,,0,,2021-12-23 00:00:00,,0,0,,1,,24305
"Kora Kamienna 1t. - 16-32",20874,GARDENSTONES,1,1.2,1.2,338.25,240.16,312.3,395.8,281,364.5,264.2,347.7,,0,,2021-12-23 00:00:00,,0,0,,1,,24306
"Kora Kamienna 1t. - 32-64",20875,GARDENSTONES,1,1.2,1.2,328.41,233.17,303.2,386.7,272.9,356.4,256.5,340,,0,,2021-12-23 00:00:00,,0,0,,1,,24307
"Natural 1t. - 16-22",20876,GARDENSTONES,1,1.2,1.2,284.25,201.82,262.4,345.9,236.2,319.7,222.1,305.6,,0,,2021-12-23 00:00:00,,0,0,,1,,24309
"Natural 1t. - 20-40",20877,GARDENSTONES,1,1.2,1.2,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,24310
"Paloma 1t. - 16-22",20878,GARDENSTONES,1,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,24311
"Paloma 1t. - 20-40",20879,GARDENSTONES,1,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,24312
"White Angel 1t. - 10-20",20880,GARDENSTONES,1,1.2,1.2,1409.99,1001.09,1301.5,1385,1171.3,1254.8,1101.2,1184.7,,0,,2021-12-23 00:00:00,,0,0,,1,,24313
"White Angel 1t. - 20-40",20881,GARDENSTONES,1,1.2,1.2,1409.99,1001.09,1301.5,1385,1171.3,1254.8,1101.2,1184.7,,0,,2021-12-23 00:00:00,,0,0,,1,,24314
"White Angel 1t. - 40-80",20882,GARDENSTONES,1,1.2,1.2,1409.99,1001.09,1301.5,1385,1171.3,1254.8,1101.2,1184.7,,0,,2021-12-23 00:00:00,,0,0,,1,,24315
"White Angel 1t. - 50-100",20883,GARDENSTONES,1,1.2,1.2,1409.99,1001.09,1301.5,1385,1171.3,1254.8,1101.2,1184.7,,0,,2021-12-23 00:00:00,,0,0,,1,,24316
"White Angel 1t. - 100-300",20884,GARDENSTONES,1,1.2,1.2,1518.1,1077.85,1401.3,1484.8,1261.1,1344.6,1185.7,1269.2,,0,,2021-12-23 00:00:00,,0,0,,1,,24317
"White Angel 1t. - 300-500",20885,GARDENSTONES,1,1.2,1.2,1755.96,1246.73,1620.8,1704.3,1458.7,1542.2,1371.5,1455,,0,,2021-12-23 00:00:00,,0,0,,1,,24318
"Kalcyt 1t. - 20-40",20886,GARDENSTONES,1,1.2,1.2,688.8,489.05,635.8,719.3,572.2,655.7,538,621.5,,0,,2021-12-23 00:00:00,,0,0,,1,,24319
"Kalcyt 1t. - 40-80",20887,GARDENSTONES,1,1.2,1.2,688.8,489.05,635.8,719.3,572.2,655.7,538,621.5,,0,,2021-12-23 00:00:00,,0,0,,1,,24320
"Bianco Carrara 1t. - 15-25",20888,GARDENSTONES,1,1.2,1.2,1116.84,792.96,1030.9,1114.4,927.8,1011.3,872.3,955.8,,0,,2021-12-23 00:00:00,,0,0,,1,,24323
"Bianco Carrara 1t. - 25-40",20889,GARDENSTONES,1,1.2,1.2,1116.84,792.96,1030.9,1114.4,927.8,1011.3,872.3,955.8,,0,,2021-12-23 00:00:00,,0,0,,1,,24324
"Bianco Carrara 1t. - 40-60",20890,GARDENSTONES,1,1.2,1.2,1116.84,792.96,1030.9,1114.4,927.8,1011.3,872.3,955.8,,0,,2021-12-23 00:00:00,,0,0,,1,,24325
"Rosso Verona 1t. - 15-25",20891,GARDENSTONES,1,1.2,1.2,1556.07,1104.81,1436.3,1519.8,1292.7,1376.2,1215.3,1298.8,,0,,2021-12-23 00:00:00,,0,0,,1,,24329
"Rosso Verona 1t. - 25-40",20892,GARDENSTONES,1,1.2,1.2,1556.07,1104.81,1436.3,1519.8,1292.7,1376.2,1215.3,1298.8,,0,,2021-12-23 00:00:00,,0,0,,1,,24330
"Marmur Czarny 1t. - 20-40",20893,GARDENSTONES,1,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,24331
"Marmur Czarny 1t. - 40-80",20894,GARDENSTONES,1,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,24332
"Nero Ebano 1t. - 15-25",20895,GARDENSTONES,1,1.2,1.2,1324.71,940.54,1222.8,1306.3,1100.5,1184,1034.6,1118.1,,0,,2021-12-23 00:00:00,,0,0,,1,,24333
"Nero Ebano 1t. - 25-40",20896,GARDENSTONES,1,1.2,1.2,1324.71,940.54,1222.8,1306.3,1100.5,1184,1034.6,1118.1,,0,,2021-12-23 00:00:00,,0,0,,1,,24334
"Nero Ebano 1t. - 40-60",20897,GARDENSTONES,1,1.2,1.2,1324.71,940.54,1222.8,1306.3,1100.5,1184,1034.6,1118.1,,0,,2021-12-23 00:00:00,,0,0,,1,,24335
"Cherry 1t. - 20-40",20898,GARDENSTONES,1,1.2,1.2,2053.84,1458.23,1895.7,1979.2,1706.2,1789.7,1604.1,1687.6,,0,,2021-12-23 00:00:00,,0,0,,1,,24336
"Cherry 1t. - 40-80",20899,GARDENSTONES,1,1.2,1.2,1957.25,1389.65,1806.6,1890.1,1625.9,1709.4,1528.7,1612.2,,0,,2021-12-23 00:00:00,,0,0,,1,,24337
"Bianco Carrara 25kg. - 15-25",20900,GARDENSTONES,48,1.2,0.025,32.6,23.14,30.1,31.9,27.1,28.9,25.5,27.3,,0,,2021-12-23 00:00:00,,0,0,,1,,24350
"Bianco Carrara 25kg. - 25-40",20901,GARDENSTONES,48,1.2,0.025,32.6,23.14,30.1,31.9,27.1,28.9,25.5,27.3,,0,,2021-12-23 00:00:00,,0,0,,1,,24351
"Bianco Carrara 25kg. - 40-60",20902,GARDENSTONES,48,1.2,0.025,32.6,23.14,30.1,31.9,27.1,28.9,25.5,27.3,,0,,2021-12-23 00:00:00,,0,0,,1,,24352
"Daszek CPDD Joniec 47x47x7 - kremowy gładki",20903,JONIEC,26,0.7,0.026923076923077,30.8,21.87,28.5,30.2,27.4,29.1,26.3,28,,0,,2021-12-23 00:00:00,,1,0,,1,,24452
"Commix",20904,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,24628
"Commix - boho",20905,POLBRUK,10.8,1.42,0.13148148148148,81.18,42.435,53.5,56,50.5,53,47,49.5,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,24636
"Commix - taupe",20906,POLBRUK,10.8,1.42,0.13148148148148,81.18,42.435,53.5,56,50.5,53,47,49.5,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,24637
"Commix - grafitowy",20907,POLBRUK,10.8,1.42,0.13148148148148,67.9,33.21,42,44.5,40,42.5,37,39.5,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,24638
"Commix - hawaii",20908,POLBRUK,10.8,1.42,0.13148148148148,81.18,42.435,53.5,56,50.5,53,47,49.5,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,24639
"Commix - latte",20909,POLBRUK,10.8,1.42,0.13148148148148,81.18,42.435,53.5,56,50.5,53,47,49.5,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,24640
"Commix - nerino",20910,POLBRUK,10.8,1.42,0.13148148148148,81.18,42.435,53.5,56,50.5,53,47,49.5,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,24641
"Kaucja paleta SOMMER",20911,GATIGO,10.8,1.42,0.13148148148148,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,24819
"Kaucja paleta LOCINOX",20912,GATIGO,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,24905
"Galico monocolor 8",20913,LIBET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,24943
"Hexo ECO monocolor 40x35x8",20914,LIBET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,24944
"Hexo monocolor 40x35x8",20915,LIBET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,24945
"Stream Line monocolor 10",20916,LIBET,32,0.89,0.0278125,18.819,11.47959,15,15.9,13.6,14.5,12.7,13.6,,0,,2021-12-23 00:00:00,,32,0,,1,,24946
"Vertigo monocolor 20x20x8",20917,LIBET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,24947
"Vertigo Lungo monocolor 20x60x8",20918,LIBET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,24948
"Modulo colormix 6",20919,LIBET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,24949
"Modulo monocolor 6",20920,LIBET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,24950
"Via Trio aspero 8",20921,LIBET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,24951
