"Nazwa";"ID";"Fabryka";"Pakowanie";"Waga Paczki";"Waga Jednostki";"Cena katalogowa";"Cena zakupu";"Cena Detal Fabryka";"Cena Detal Plac";"Cena Wykonawcy Fabryka";"Cena Wykonawcy Plac";"Cena Hurt Fabryka";"Cena Hurt Plac";"Czy Kurier";"Cena Kurier";"Towar Niedostępny";"Przewidywany czas dostępnosci";"Uwagi";"Sprzedaz jednostkowa";"Szerokosc";"Na Promocji";"Na Palecie";"Czy Koszt Sprzedazy";"wpid"
"Brama przesuwna 80x20 NIT - Standardowe RAL";2461;"SWORNOWSKI";0;4800;0;6050;5500;6875;0;6600;0;6490;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23304
"Brama przesuwna 80x20 NIT - Niestandardowe RAL";2462;"SWORNOWSKI";0;0;0;7260;6600;8250;0;7920;0;7788;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23306
"Brama przesuwna 80x20 NIT - Ocynk";2463;"SWORNOWSKI";0;4800;0;5280;4800;6000;0;5760;0;5664;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23308
"Brama uchylna Wzór 1";2464;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23348
"Brama uchylna Wzór 1";2465;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23348
"Brama uchylna Wzór 1";2466;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23348
"Brama uchylna Wzór 1";2467;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23348
"Brama uchylna Wzór 1";2468;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23348
"Brama uchylna Wzór 1";2469;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23348
"Brama uchylna Wzór 1";2470;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23348
"Brama uchylna Wzór 1";2471;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23348
"Brama uchylna Wzór 1";2472;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23348
"Brama uchylna Wzór 2";2473;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23344
"Brama uchylna Wzór 2";2474;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23344
"Brama uchylna Wzór 2";2475;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23344
"Brama uchylna Wzór 2";2476;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23344
"Brama uchylna Wzór 2";2477;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23344
"Brama uchylna Wzór 2";2478;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23344
"Brama uchylna Wzór 2";2479;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23344
"Brama uchylna Wzór 2";2480;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23344
"Brama uchylna Wzór 2";2481;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23344
"Brama uchylna Wzór 2";2482;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23344
"Brama uchylna Wzór 2";2483;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23344
"Brama uchylna Wzór 2";2484;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23344
"Brama uchylna Wzór 1";2485;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23348
"Brama uchylna Wzór 1";2486;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23348
"Brama uchylna Wzór 1";2487;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23348
"Przęsło Wzór 1";2488;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23360
"Przęsło Wzór 1";2489;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23360
"Przęsło Wzór 1";2490;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23360
"Przęsło Wzór 1";2491;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23360
"Przęsło Wzór 1";2492;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23360
"Przęsło Wzór 1";2493;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23360
"Przęsło Wzór 1";2494;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23360
"Przęsło Wzór 1";2495;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23360
"Przęsło Wzór 1";2496;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23360
"Przęsło Wzór 1";2497;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23360
"Przęsło Wzór 1";2498;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23360
"Przęsło Wzór 1";2499;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23360
"Furtka Wzór 1";2500;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23372
"Furtka Wzór 1";2501;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23372
"Furtka Wzór 1";2502;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23372
"Furtka Wzór 1";2503;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23372
"Furtka Wzór 1";2504;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23372
"Furtka Wzór 1";2505;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23372
"Furtka Wzór 1";2506;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23372
"Furtka Wzór 1";2507;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23372
"Furtka Wzór 1";2508;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23372
"Furtka Wzór 1";2509;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23372
"Furtka Wzór 1";2510;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23372
"Furtka Wzór 1";2511;"SWORNOWSKI";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;23372
"Meteora 1t.";2512;"GARDENSTONES";1;"1.2";"1.2";"3825.3";"2715.96";"3530.8";"3614.3";"3177.7";"3261.2";"2987.6";"3071.1";;0;;"2021-12-23 00:00:00";;1;0;;1;;23999
"Pipe Sponge 1t.";2513;"GARDENSTONES";1;"1.2";"1.2";"2726.1";"1935.53";"2516.2";"2599.7";"2264.6";"2348.1";"2129.1";"2212.6";;0;;"2021-12-23 00:00:00";;1;0;;1;;24000
"Spaghetti 1t.";2514;"GARDENSTONES";1;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;1;;24001
"Filipino 1t.";2515;"GARDENSTONES";1;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;1;;24002
"Onyx Pakistan 1t.";2516;"GARDENSTONES";1;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;1;;24003
"Onyx 1t.";2517;"GARDENSTONES";1;"1.2";"1.2";"2848.9";"2022.72";"2629.6";"2713.1";"2366.6";"2450.1";2225;"2308.5";;0;;"2021-12-23 00:00:00";;1;0;;1;;24186
"Riviera 1t.";2518;"GARDENSTONES";1;"1.2";"1.2";"2647.44";"1879.68";"2443.6";"2527.1";"2199.3";"2282.8";"2067.7";"2151.2";;0;;"2021-12-23 00:00:00";;1;0;;1;;24185
"Amazonia 1t.";2519;"GARDENSTONES";1;"1.2";"1.2";"7612.72";"5405.03";"7026.6";"7110.1";"6323.9";"6407.4";"5945.6";"6029.1";;0;;"2021-12-23 00:00:00";;1;0;;1;;24006
"White Angel 1t.";2520;"GARDENSTONES";1;"1.2";"1.2";"1394.25";"989.92";"1286.9";"1370.4";"1158.3";"1241.8";1089;"1172.5";;0;;"2021-12-23 00:00:00";;1;0;;1;;24165
"White Angel 1t.";2521;"GARDENSTONES";1;"1.2";"1.2";"1537.5";"1091.63";"1419.2";"1502.7";"1277.3";"1360.8";"1200.8";"1284.3";;0;;"2021-12-23 00:00:00";;1;0;;1;;24165
"Bianco 1t.";2522;"GARDENSTONES";1;"1.2";"1.2";"578.1";"410.45";"533.6";"617.1";"480.3";"563.8";"451.5";535;;0;;"2021-12-23 00:00:00";;1;0;;1;;24138
"Kalcyt 1t.";2523;"GARDENSTONES";1;"1.2";"1.2";"624.23";"443.2";"576.2";"659.7";"518.6";"602.1";"487.6";"571.1";;0;;"2021-12-23 00:00:00";;1;0;;1;;24199
"Koraota 1t.";2524;"GARDENSTONES";1;"1.2";"1.2";"749.07";"531.84";"691.4";"774.9";"622.3";"705.8";"585.1";"668.6";;0;;"2021-12-23 00:00:00";;1;0;;1;;0
"Black Angel 1t.";2525;"GARDENSTONES";1;"1.2";"1.2";2486;"1765.06";"2294.6";"2378.1";"2065.2";"2148.7";"1941.6";"2025.1";;0;;"2021-12-23 00:00:00";;1;0;;1;;24183
"Black Angel 1t.";2526;"GARDENSTONES";1;"1.2";"1.2";2486;"1765.06";"2294.6";"2378.1";"2065.2";"2148.7";"1941.6";"2025.1";;0;;"2021-12-23 00:00:00";;1;0;;1;;24183
"Cherry 1t.";2527;"GARDENSTONES";1;"1.2";"1.2";"2078.68";"1475.86";"1918.7";"2002.2";"1726.8";"1810.3";"1623.5";1707;;0;;"2021-12-23 00:00:00";;1;0;;1;;24175
"Gnejs 1t.";2528;"GARDENSTONES";1;"1.2";"1.2";"458.8";"325.75";"423.5";507;"381.2";"464.7";"358.4";"441.9";;0;;"2021-12-23 00:00:00";;1;0;;1;;24128
"Gnejs 1t.";2529;"GARDENSTONES";1;"1.2";"1.2";"508.62";"361.12";"469.5";553;"422.6";"506.1";"397.3";"480.8";;0;;"2021-12-23 00:00:00";;1;0;;1;;24128
"White Crystal Glass 1t.";2530;"GARDENSTONES";1;"1.2";"1.2";5043;"3580.53";"4654.7";"4738.2";"4189.3";"4272.8";"3938.6";"4022.1";;0;;"2021-12-23 00:00:00";;1;0;;1;;24017
"Turkus Glass 1t.";2531;"GARDENSTONES";1;"1.2";"1.2";"4735.5";"3362.21";"4370.9";"4454.4";"3933.8";"4017.3";"3698.5";3782;;0;;"2021-12-23 00:00:00";;1;0;;1;;24018
"Light Blue Glass 1t.";2532;"GARDENSTONES";1;"1.2";"1.2";"5840.97";"4147.09";"5391.3";"5474.8";"4852.1";"4935.6";"4561.8";"4645.3";;0;;"2021-12-23 00:00:00";;1;0;;1;;24019
"Gnejs 1t.";2533;"GARDENSTONES";1;"1.2";"1.2";"342.89";"243.45";"316.5";400;"284.9";"368.4";"267.8";"351.3";;0;;"2021-12-23 00:00:00";;1;0;;1;;24128
"Devon 1t.";2534;"GARDENSTONES";1;"1.2";"1.2";"281.55";"199.9";"259.9";"343.4";"233.9";"317.4";"219.9";"303.4";;0;;"2021-12-23 00:00:00";;1;0;;1;;24143
"Pink Stone 1t.";2535;"GARDENSTONES";1;"1.2";"1.2";"296.43";"210.47";"273.7";"357.2";"246.3";"329.8";"231.6";"315.1";;0;;"2021-12-23 00:00:00";;1;0;;1;;24144
"Cream 1t.";2536;"GARDENSTONES";1;"1.2";"1.2";245;"173.95";"226.2";"309.7";"203.6";"287.1";"191.4";"274.9";;0;;"2021-12-23 00:00:00";;1;0;;1;;24026
"Biała Marianna 25kg.";2537;"GARDENSTONES";48;"1.2";"0.025";"13.85";"9.83";"12.8";"14.6";"11.6";"13.4";"10.9";"12.7";;0;;"2021-12-23 00:00:00";;48;0;;1;;24031
"Lastryko 25kg.";2538;"GARDENSTONES";48;"1.2";"0.025";"10.76";"7.64";10;"11.8";9;"10.8";"8.5";"10.3";;0;;"2021-12-23 00:00:00";;48;0;;1;;24032
"White Angel 25kg.";2539;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;24060
"Bianco Carrara 25kg.";2540;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;24062
"Bianco 25kg.";2541;"GARDENSTONES";48;"1.2";"0.025";"19.47";"13.82";18;"19.8";"16.2";18;"15.3";"17.1";;0;;"2021-12-23 00:00:00";;48;0;;1;;24035
"Dolomit Biały 25kg.";2542;"GARDENSTONES";48;"1.2";"0.025";"10.52";"7.47";"9.8";"11.6";"8.8";"10.6";"8.3";"10.1";;0;;"2021-12-23 00:00:00";;48;0;;1;;24036
"Kalcyt 25kg.";2543;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;24061
"Bardiglio 25kg.";2544;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;24063
"Grigio 25kg.";2545;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;24039
"Devon 25kg.";2546;"GARDENSTONES";48;"1.2";"0.025";"10.84";"7.69";10;"11.8";9;"10.8";"8.5";"10.3";;0;;"2021-12-23 00:00:00";;48;0;;1;;24040
"Pink Stone 25kg.";2547;"GARDENSTONES";48;"1.2";"0.025";"12.46";"8.85";"11.6";"13.4";"10.4";"12.2";"9.8";"11.6";;0;;"2021-12-23 00:00:00";;48;0;;1;;24041
"Granit Szary 25kg.";2548;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;24042
"Giallo Siena 25kg.";2549;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;24068
"Rosso Verona 25kg.";2550;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;24067
"Granito Rosso 25kg.";2551;"GARDENSTONES";48;"1.2";"0.025";"22.93";"16.28";"21.2";23;"19.1";"20.9";18;"19.8";;0;;"2021-12-23 00:00:00";;48;0;;1;;24045
"Bazalt 25kg.";2552;"GARDENSTONES";48;"1.2";"0.025";"10.43";"7.41";"9.7";"11.5";"8.7";"10.5";"8.2";10;;0;;"2021-12-23 00:00:00";;48;0;;1;;24046
"Nero Ebano 25kg.";2553;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;24065
"Grafito 25kg.";2554;"GARDENSTONES";48;"1.2";"0.025";"11.25";"7.99";"10.4";"12.2";"9.4";"11.2";"8.8";"10.6";;0;;"2021-12-23 00:00:00";;48;0;;1;;24048
"Serpentynit 25kg.";2555;"GARDENSTONES";48;"1.2";"0.025";"11.11";"7.89";"10.3";"12.1";"9.3";"11.1";"8.7";"10.5";;0;;"2021-12-23 00:00:00";;48;0;;1;;24069
"Kora Antracytowa 25kg.";2556;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;24050
"Koraota 25kg.";2557;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;0
"Kora Srebrna 25kg.";2558;"GARDENSTONES";48;"1.2";"0.025";0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;24071
"Plum Slate 25kg.";2559;"GARDENSTONES";48;"1.2";"0.025";"46.49";"33.01";43;"44.8";"38.7";"40.5";"36.4";"38.2";;0;;"2021-12-23 00:00:00";;48;0;;1;;24053
"Kora Kamienna 25kg.";2560;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;24054
"Golden Gravel 25kg.";2561;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;24055
"Natural 25kg.";2562;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;24056
"Japoński Ogród 25kg.";2563;"GARDENSTONES";48;"1.2";"0.025";"11.78";"8.37";"10.9";"12.7";"9.8";"11.6";"9.3";"11.1";;0;;"2021-12-23 00:00:00";;48;0;;1;;24057
"Paloma 25kg.";2564;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;24058
"Żwir Lodowy 25kg.";2565;"GARDENSTONES";48;"1.2";"0.025";"12.73";"9.04";"11.8";"13.6";"10.6";"12.4";10;"11.8";;0;;"2021-12-23 00:00:00";;48;0;;1;;24059
"White Angel 25kg.";2566;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;24060
"Kalcyt 25kg.";2567;"GARDENSTONES";48;"1.2";"0.025";"21.89";"15.54";"20.3";"22.1";"18.2";20;"17.1";"18.9";;0;;"2021-12-23 00:00:00";;48;0;;1;;24061
"Bianco Carrara 25kg.";2568;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;24062
"Bardiglio 25kg.";2569;"GARDENSTONES";48;"1.2";"0.025";"34.4";"24.43";"31.8";"33.6";"28.6";"30.4";"26.9";"28.7";;0;;"2021-12-23 00:00:00";;48;0;;1;;24063
"Marmur Czarny 25kg.";2570;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;24064
"Nero Ebano 25kg.";2571;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;24065
"Cherry 25kg.";2572;"GARDENSTONES";48;"1.2";"0.025";"56.01";"39.77";"51.8";"53.6";"46.6";"48.4";"43.8";"45.6";;0;;"2021-12-23 00:00:00";;48;0;;1;;24066
"Rosso Verona 25kg.";2573;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;24067
"Giallo Siena 25kg.";2574;"GARDENSTONES";48;"1.2";"0.025";"29.51";"20.95";"27.3";"29.1";"24.6";"26.4";"23.1";"24.9";;0;;"2021-12-23 00:00:00";;48;0;;1;;24068
"Serpentynit 25kg.";2575;"GARDENSTONES";48;"1.2";"0.025";"34.14";"24.24";"31.6";"33.4";"28.4";"30.2";"26.7";"28.5";;0;;"2021-12-23 00:00:00";;48;0;;1;;24069
"Koraota 25kg.";2576;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;0
"Kora Srebrna 25kg.";2577;"GARDENSTONES";48;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;48;0;;1;;24071
"WD system";2578;"GARDENSTONES";1;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;24072
"WD siatka";2579;"GARDENSTONES";1;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;24073
"WD słupek";2580;"GARDENSTONES";1;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;24074
"Mocowanie";2581;"GARDENSTONES";1;0;0;"7.2";"7.2";"9.4";"92.9";"8.5";92;8;"91.5";;0;;"2021-12-23 00:00:00";;1;0;;;;24075
"Hak";2582;"GARDENSTONES";1;0;0;"3.44";"3.44";"4.5";88;"4.1";"87.6";"3.8";"87.3";;0;;"2021-12-23 00:00:00";;1;0;;;;24076
"Castle Stone 80x80x2";2583;"GARDENSTONES";"25.6";"1.2";"0.046875";"325.95";"231.42";"300.9";"304.2";"270.8";"274.1";"254.6";"257.9";;0;;"2021-12-23 00:00:00";;0;0;;1;;24077
"Morning Side 80x80x2";2584;"GARDENSTONES";"25.6";"1.2";"0.046875";"325.95";"231.42";"300.9";"304.2";"270.8";"274.1";"254.6";"257.9";;0;;"2021-12-23 00:00:00";;0;0;;1;;24078
"Hudson 80x80x2";2585;"GARDENSTONES";"25.6";"1.2";"0.046875";"325.95";"231.42";"300.9";"304.2";"270.8";"274.1";"254.6";"257.9";;0;;"2021-12-23 00:00:00";;0;0;;1;;24079
"Forest 80x80x2";2586;"GARDENSTONES";"25.6";"1.2";"0.046875";"325.95";"231.42";"300.9";"304.2";"270.8";"274.1";"254.6";"257.9";;0;;"2021-12-23 00:00:00";;0;0;;1;;24080
"Woodliving Fumo 40x120x2";2587;"GARDENSTONES";"23.04";"1.2";"0.052083333333333";"301.35";"213.96";"278.2";"281.9";"250.4";"254.1";"235.4";"239.1";;0;;"2021-12-23 00:00:00";;0;0;;1;;24081
"Woodliving Scuro 40x120x2";2588;"GARDENSTONES";"23.04";"1.2";"0.052083333333333";"301.35";"213.96";"278.2";"281.9";"250.4";"254.1";"235.4";"239.1";;0;;"2021-12-23 00:00:00";;0;0;;1;;24082
"Woodliving Biondo 40x120x2";2589;"GARDENSTONES";"23.04";"1.2";"0.052083333333333";"301.35";"213.96";"278.2";"281.9";"250.4";"254.1";"235.4";"239.1";;0;;"2021-12-23 00:00:00";;0;0;;1;;24083
"Hamilton 100x50x2";2590;"GARDENSTONES";21;"1.2";"0.057142857142857";"238.62";"169.42";"220.3";"224.3";"198.3";"202.3";"186.4";"190.4";;0;;"2021-12-23 00:00:00";;0;0;;1;;24084
"Forest 100x50x2";2591;"GARDENSTONES";21;"1.2";"0.057142857142857";"238.62";"169.42";"220.3";"224.3";"198.3";"202.3";"186.4";"190.4";;0;;"2021-12-23 00:00:00";;0;0;;1;;24085
"Castle Stone 100x50x2";2592;"GARDENSTONES";21;"1.2";"0.057142857142857";"238.62";"169.42";"220.3";"224.3";"198.3";"202.3";"186.4";"190.4";;0;;"2021-12-23 00:00:00";;0;0;;1;;24086
"Aluminium 100x50x2";2593;"GARDENSTONES";21;"1.2";"0.057142857142857";"238.62";"169.42";"220.3";"224.3";"198.3";"202.3";"186.4";"190.4";;0;;"2021-12-23 00:00:00";;0;0;;1;;24087
"Platinium 100x50x2";2594;"GARDENSTONES";21;"1.2";"0.057142857142857";"238.62";"169.42";"220.3";"224.3";"198.3";"202.3";"186.4";"190.4";;0;;"2021-12-23 00:00:00";;0;0;;1;;24088
"Dark Stone 100x50x2";2595;"GARDENSTONES";21;"1.2";"0.057142857142857";"238.62";"169.42";"220.3";"224.3";"198.3";"202.3";"186.4";"190.4";;0;;"2021-12-23 00:00:00";;0;0;;1;;24089
"White Stone 100x50x2";2596;"GARDENSTONES";21;"1.2";"0.057142857142857";"238.62";"169.42";"220.3";"224.3";"198.3";"202.3";"186.4";"190.4";;0;;"2021-12-23 00:00:00";;0;0;;1;;24090
"Corten 100x50x2";2597;"GARDENSTONES";21;"1.2";"0.057142857142857";"238.62";"169.42";"220.3";"224.3";"198.3";"202.3";"186.4";"190.4";;0;;"2021-12-23 00:00:00";;0;0;;1;;24093
"Hudson 100x50x2";2598;"GARDENSTONES";21;"1.2";"0.057142857142857";"238.62";"169.42";"220.3";"224.3";"198.3";"202.3";"186.4";"190.4";;0;;"2021-12-23 00:00:00";;0;0;;1;;24094
"Desert 100x50x2";2599;"GARDENSTONES";21;"1.2";"0.057142857142857";"238.62";"169.42";"220.3";"224.3";"198.3";"202.3";"186.4";"190.4";;0;;"2021-12-23 00:00:00";;0;0;;1;;24095
"Lime Stone 100x50x2";2600;"GARDENSTONES";21;"1.2";"0.057142857142857";"238.62";"169.42";"220.3";"224.3";"198.3";"202.3";"186.4";"190.4";;0;;"2021-12-23 00:00:00";;0;0;;1;;24096
"Malabar Stone 100x50x2";2601;"GARDENSTONES";21;"1.2";"0.057142857142857";"238.62";"169.42";"220.3";"224.3";"198.3";"202.3";"186.4";"190.4";;0;;"2021-12-23 00:00:00";;0;0;;1;;24097
"Morning Side 100x50x2";2602;"GARDENSTONES";21;"1.2";"0.057142857142857";"238.62";"169.42";"220.3";"224.3";"198.3";"202.3";"186.4";"190.4";;0;;"2021-12-23 00:00:00";;0;0;;1;;24098
"Porfido Beż 60x60x2";2603;"GARDENSTONES";"23.04";"1.2";"0.052083333333333";"190.65";"135.36";176;"179.7";"158.4";"162.1";"148.9";"152.6";;0;;"2021-12-23 00:00:00";;0;0;;1;;24099
"Porfido Antracyt 60x60x2";2604;"GARDENSTONES";"23.04";"1.2";"0.052083333333333";"190.65";"135.36";176;"179.7";"158.4";"162.1";"148.9";"152.6";;0;;"2021-12-23 00:00:00";;0;0;;1;;24100
"Porfido Rustic 60x60x2";2605;"GARDENSTONES";"23.04";"1.2";"0.052083333333333";"190.65";"135.36";176;"179.7";"158.4";"162.1";"148.9";"152.6";;0;;"2021-12-23 00:00:00";;0;0;;1;;24101
"Motion Grey 60x60x2";2606;"GARDENSTONES";"23.04";"1.2";"0.052083333333333";"190.65";"135.36";176;"179.7";"158.4";"162.1";"148.9";"152.6";;0;;"2021-12-23 00:00:00";;0;0;;1;;24102
"Palisada granitowa łupana 10x10x33";2607;"GARDENSTONES";140;0;0;"17.84";"17.84";"23.2";"23.8";"20.9";"21.5";"19.7";"20.3";;0;;"2021-12-23 00:00:00";;0;0;;1;;24108
"Palisada granitowa łupana 10x10x50";2608;"GARDENSTONES";100;0;0;"25.22";"25.22";"32.8";"33.7";"29.6";"30.5";"27.8";"28.7";;0;;"2021-12-23 00:00:00";;0;0;;1;;24109
